Subject,CourseName,URL
Art & Design Courses,From Chemistry to Living Materials: Matter & Sound,https://www.classcentral.com/course/world-science-u-from-chemistry-to-living-materials-matter-sound-58166
Art & Design Courses,Sound Synthesis Using Reaktor,https://www.classcentral.com/course/kadenze-sound-synthesis-using-reaktor-3766
Art & Design Courses,Beginning Piano Unit 1,https://www.classcentral.com/course/youtube-beginning-piano-unit-1-48225/classroom
Art & Design Courses,Guitar Strumming Course,https://www.classcentral.com/course/youtube-andy-guitar-strumming-course-56046/classroom
Art & Design Courses,Design with Canva,https://www.classcentral.com/course/youtube-design-with-canva-tutorials-canva-58819/classroom
Art & Design Courses,Photoshop for Beginners,https://www.classcentral.com/course/youtube-photoshop-for-beginners-free-course-90192/classroom
Art & Design Courses,The Exposure Triangle,https://www.classcentral.com/course/youtube-the-exposure-triangle-80157/classroom
Art & Design Courses,Ignite Your Everyday Creativity,https://www.classcentral.com/course/creative-3139
Art & Design Courses,Reinventing the Piano,https://www.classcentral.com/course/kadenze-reinventing-the-piano-3778
Art & Design Courses,Introduction to Procedural Music Software with Max,https://www.classcentral.com/course/youtube-introduction-to-procedural-music-software-with-max-56136/classroom
Art & Design Courses,Generative Art and Computational Creativity,https://www.classcentral.com/course/kadenze-generative-art-and-computational-creativity-4094
Art & Design Courses,3D Printing Applications,https://www.classcentral.com/course/3d-printing-applications-5986
Art & Design Courses,Crash Course Theater and Drama,https://www.classcentral.com/course/youtube-crash-course-theater-and-drama-91877/classroom
Art & Design Courses,Graphic Design Tutorials,https://www.classcentral.com/course/youtube-graphic-design-tutorials-92319/classroom
Art & Design Courses,Draw the Head From Any Angle,https://www.classcentral.com/course/youtube-draw-the-head-from-any-angle-proko-55059/classroom
Art & Design Courses,How to Take Portraits,https://www.classcentral.com/course/youtube-how-to-take-portraits-54708/classroom
Art & Design Courses,Anatomy of the Human Body for Artists,https://www.classcentral.com/course/youtube-anatomy-of-the-human-body-for-artists-proko-56473/classroom
Art & Design Courses,Drawing Hands,https://www.classcentral.com/course/youtube-drawing-hands-proko-55057/classroom
Art & Design Courses,Explore design features in Figma,https://www.classcentral.com/course/youtube-tutorials-explore-design-features-in-figma-51786/classroom
Art & Design Courses,Tutorials: Prototype while you design,https://www.classcentral.com/course/youtube-tutorials-prototype-while-you-design-51802/classroom
Art & Design Courses,Screencasting Tutorial,https://www.classcentral.com/course/youtube-screencasting-tutorial-45782/classroom
Art & Design Courses,Photo Manipulation for Beginners,https://www.classcentral.com/course/youtube-photo-manipulation-for-beginners-free-course-90197/classroom
Art & Design Courses,Traditional Painting,https://www.classcentral.com/course/youtube-traditional-painting-55056/classroom
Art & Design Courses,Photography Tips & Techniques,https://www.classcentral.com/course/youtube-photography-tips-techniques-54705/classroom
Art & Design Courses,Design Principles: an Introduction,https://www.classcentral.com/course/design-principles-4296
Art & Design Courses,Sound Design with Kontakt,https://www.classcentral.com/course/kadenze-sound-design-with-kontakt-6802
Art & Design Courses,Introduction To Music Theory,https://www.classcentral.com/course/edx-introduction-to-music-theory-4000
Art & Design Courses,Create your design system in Figma,https://www.classcentral.com/course/youtube-tutorials-create-your-design-system-in-figma-51795/classroom
Art & Design Courses,The Modern Genius: Art and Culture in the 19th Century,https://www.classcentral.com/course/kadenze-the-modern-genius-art-and-culture-in-the-19th-century-3747
Art & Design Courses,UX Design: From Concept to Prototype,https://www.classcentral.com/course/ux-design-concept-wireframe-12350
Art & Design Courses,"UX Research at Scale: Surveys, Analytics, Online Testing",https://www.classcentral.com/course/ux-research-at-scale-12351
Art & Design Courses,UX (User Experience) Capstone,https://www.classcentral.com/course/user-experience-capstone-12355
Art & Design Courses,User Experience & Interaction Design for AR/VR/MR/XR,https://www.classcentral.com/course/user-experience-interaction-design-augmented-virt-23275
